doc_id;babelSynsetID;fragment;count
2017-ZR;bn:00047203n;representatives;1
2017-ZR;bn:00047358n;investments;2
2017-ZR;bn:00047679n;sion;3
2017-ZR;bn:00049181n;sweden;1
2017-ZR;bn:00049573n;project;5
2017-ZR;bn:00049910n;language;3
2017-ZR;bn:00051845n;logic;1
2017-ZR;bn:00052815n;post;1
2017-ZR;bn:00052911n;makers;5
2017-ZR;bn:00053116n;management;3
2017-ZR;bn:00053823n;change;1
2017-ZR;bn:00054019n;measurement;2
2017-ZR;bn:00056037n;motivation;1
2017-ZR;bn:00057017n;environment;5
2017-ZR;bn:00057563n;paper;1
2017-ZR;bn:00058174n;notion;2
2017-ZR;bn:00059480n;organizations;59
2017-ZR;bn:00061450n;people;3
2017-ZR;bn:00062759n;plan;1
2017-ZR;bn:00063330n;policy;4
2017-ZR;bn:00063331n;policy makers;4
2017-ZR;bn:00063584n;public;1
2017-ZR;bn:00064594n;production;7
2017-ZR;bn:00064755n;property;1
2017-ZR;bn:00065542n;quality of life;1
2017-ZR;bn:00065899n;radio;2
2017-ZR;bn:00067046n;sect;2
2017-ZR;bn:00067253n;reputation;1
2017-ZR;bn:00067280n;research;1
2017-ZR;bn:00067807n;rights;2
2017-ZR;bn:00069579n;strategy;4
2017-ZR;bn:00070206n;sector;6
2017-ZR;bn:00070651n;service;21
2017-ZR;bn:00071216n;workshops;1
2017-ZR;bn:00071869n;state of affairs;1
2017-ZR;bn:00072566n;society;5
2017-ZR;bn:00072762n;solution;1
2017-ZR;bn:00073699n;team;1
2017-ZR;bn:00074077n;stay;1
2017-ZR;bn:00077270n;time;3
2017-ZR;bn:00079511n;value;1
2017-ZR;bn:00082139v;comply;1
2017-ZR;bn:00082215v;adapted;1
2017-ZR;bn:00082225v;fulfilled;1
2017-ZR;bn:00082226v;achieve;3
2017-ZR;bn:00082285v;act;1
2017-ZR;bn:00082313v;motivating;1
2017-ZR;bn:00082370v;include;8
2017-ZR;bn:00082477v;corresponding;1
2017-ZR;bn:00082486v;proposed;1
2017-ZR;bn:00082531v;facilitate;1
2017-ZR;bn:00082553v;changing;2
2017-ZR;bn:00082573v;improve;7
2017-ZR;bn:00082712v;implementing;3
2017-ZR;bn:00082715v;appointed;1
2017-ZR;bn:00082937v;authorizing;9
2017-ZR;bn:00083187v;represents;3
2017-ZR;bn:00083193v;cost;2
2017-ZR;bn:00083240v;related;1
2017-ZR;bn:00083370v;regarding;2
2017-ZR;bn:00084086v;succeed;2
2017-ZR;bn:00084119v;dispersed;1
2017-ZR;bn:00084593v;conducted;1
2017-ZR;bn:00084931v;selected;3
2017-ZR;bn:00085794v;coordinating;2
2017-ZR;bn:00086008v;created;3
2017-ZR;bn:00086468v;defined;4
2017-ZR;bn:00086682v;desired;3
2017-ZR;bn:00086800v;distinguish;1
2017-ZR;bn:00086833v;elaborate;1
2017-ZR;bn:00087335v;driven;1
2017-ZR;bn:00087587v;enabling;11
2017-ZR;bn:00087826v;illustrate;3
2017-ZR;bn:00088083v;federated;2
2017-ZR;bn:00088488v;forming;2
2017-ZR;bn:00089002v;ranking;1
2017-ZR;bn:00089667v;increasing;2
2017-ZR;bn:00090224v;position;1
2017-ZR;bn:00090897v;monitoring;3
2017-ZR;bn:00091028v;needs;11
2017-ZR;bn:00091198v;oriented;1
2017-ZR;bn:00093287v;states;1
2017-ZR;bn:00094491v;structured;2
2017-ZR;bn:00096228a;academic;2
2017-ZR;bn:00099258a;key;3
2017-ZR;bn:00099443a;centralized;5
2017-ZR;bn:00099598a;main;2
2017-ZR;bn:00099882a;closed;1
2017-ZR;bn:00100148a;complex;1
2017-ZR;bn:00100206a;concrete;2
2017-ZR;bn:00100485a;corporate;2
2017-ZR;bn:00101004a;decentralized;1
2017-ZR;bn:00101237a;desirable;1
2017-ZR;bn:00101348a;different;1
2017-ZR;bn:00101635a;shared;2
2017-ZR;bn:00102049a;efficient;1
2017-ZR;bn:00102626a;international;1
2017-ZR;bn:00102871a;federal;1
2017-ZR;bn:00102874a;federated;4
2017-ZR;bn:00103816a;innovative;1
2017-ZR;bn:00104162a;high;1
2017-ZR;bn:00104971a;individual;4
2017-ZR;bn:00107970a;organizational;19
2017-ZR;bn:00109211a;public;27
2017-ZR;bn:00110621a;significant;1
2017-ZR;bn:00111131a;standard;4
2017-ZR;bn:00111285a;strategic;1
2017-ZR;bn:00114087r;abroad;1
2017-ZR;bn:00114935r;legally;1
2017-ZR;bn:00115155r;easily;1
2017-ZR;bn:00130098n;communities of practice;1
2017-ZR;bn:00181492n;structurer;3
2017-ZR;bn:00188711n;project team;1
2017-ZR;bn:00191906n;erasmus program;1
2017-ZR;bn:00194830n;exchange students;4
2017-ZR;bn:00207550n;research group;3
2017-ZR;bn:00309719n;key performance indicators;4
2017-ZR;bn:00353055n;quality;3
2017-ZR;bn:00708343n;iso;1
2017-ZR;bn:00751658n;government policy;2
2017-ZR;bn:00875322n;cobit;1
2017-ZR;bn:00923179n;business intelligence;1
2017-ZR;bn:01115911n;supply chain;1
2017-ZR;bn:01121364n;long terms;1
2017-ZR;bn:01145672n;academic record;1
2017-ZR;bn:01183478n;local communities;1
2017-ZR;bn:01228887n;domain expert;1
2017-ZR;bn:01381379n;public value;1
2017-ZR;bn:01510781n;management systems;1
2017-ZR;bn:01619234n;basic rights;1
2017-ZR;bn:01660009n;total cost;1
2017-ZR;bn:01674281n;corporate governance;2
2017-ZR;bn:01679061n;internal production;2
2017-ZR;bn:01723987n;business strategy;1
2017-ZR;bn:01740508n;project leader;1
2017-ZR;bn:01979677n;public business;1
2017-ZR;bn:02037665n;scope;1
2017-ZR;bn:02161285n;scm;1
2017-ZR;bn:02250947n;core business;1
2017-ZR;bn:02343093n;second year;1
2017-ZR;bn:02373675n;service quality;1
2017-ZR;bn:02383710n;drawback;1
2017-ZR;bn:02387665n;collaboration;1
2017-ZR;bn:02438777n;volunteers;1
2017-ZR;bn:02584183n;student organizations;1
2017-ZR;bn:02708132n;public sector;4
2017-ZR;bn:02988283n;bologna process;3
2017-ZR;bn:03124054n;business plan;1
2017-ZR;bn:03146602n;conflict resolution;2
2017-ZR;bn:03169812n;performance measurement;2
2017-ZR;bn:03298514n;flexibility;2
2017-ZR;bn:03336746n;macy;2
2017-ZR;bn:03423313n;recommendations;1
2017-ZR;bn:03439996n;organizational structure;1
2017-ZR;bn:03557185n;crm;1
2017-ZR;bn:03617553n;enterprise modeling;1
2017-ZR;bn:03635690n;time to market;1
2017-ZR;bn:03672158n;duopolies;1
2017-ZR;bn:03681714n;security communities;1
2017-ZR;bn:03825492n;erp;1
2017-ZR;bn:14456945n;manager;1
2017-ZR;bn:14498183n;business it alignment;1
2017-ZR;bn:15125301n;system;4
2017-ZR;bn:16297210n;organizational units;1
2017-ZR;bn:16734104n;social network;1
2018-RR;bn:00000551n;faculty member;11
2018-RR;bn:00000724n;achievement;1
2018-RR;bn:00000725n;skills;1
2018-RR;bn:00000741n;account;1
2018-RR;bn:00001077n;act;5
2018-RR;bn:00001176n;actors;4
2018-RR;bn:00001227n;promotion;1
2018-RR;bn:00002178n;intention;2
2018-RR;bn:00003341n;states;6
2018-RR;bn:00004222n;animal;3
2018-RR;bn:00005095n;application;8
2018-RR;bn:00005139n;notification;1
2018-RR;bn:00006125n;things;1
2018-RR;bn:00006171n;man made;1
2018-RR;bn:00006502n;assessment;8
2018-RR;bn:00007020n;attention;1
2018-RR;bn:00007287n;authors;7
2018-RR;bn:00009657n;behavior;21
2018-RR;bn:00009677n;living organisms;2
2018-RR;bn:00010525n;human factor;1
2018-RR;bn:00013234n;broadcast;1
2018-RR;bn:00014137n;business;8
2018-RR;bn:00014839n;career;3
2018-RR;bn:00016287n;implementation;1
2018-RR;bn:00017621n;opportunity;5
2018-RR;bn:00018107n;process engineers;1
2018-RR;bn:00019404n;proposal;9
2018-RR;bn:00020452n;process;35
2018-RR;bn:00020462n;state of mind;1
2018-RR;bn:00020972n;graduation;1
2018-RR;bn:00021221n;communication;1
2018-RR;bn:00021496n;simulation;8
2018-RR;bn:00021547n;concept;1
2018-RR;bn:00021551n;innovation;1
2018-RR;bn:00021644n;status;3
2018-RR;bn:00021961n;results;17
2018-RR;bn:00022168n;context;4
2018-RR;bn:00022452n;cooperation;1
2018-RR;bn:00022536n;copyright;6
2018-RR;bn:00023236n;state;34
2018-RR;bn:00024707n;cybernetics;3
2018-RR;bn:00025331n;information systems;1
2018-RR;bn:00025693n;decision making;12
2018-RR;bn:00025928n;definition;1
2018-RR;bn:00026817n;diagram;3
2018-RR;bn:00028005n;phd student;7
2018-RR;bn:00029687n;ecosystem;1
2018-RR;bn:00029806n;student;10
2018-RR;bn:00030609n;empirical study;1
2018-RR;bn:00030721n;goal;12
2018-RR;bn:00030747n;risk;2
2018-RR;bn:00030933n;recruitment;37
2018-RR;bn:00032100n;example;14
2018-RR;bn:00032306n;experience;3
2018-RR;bn:00032685n;faculty;8
2018-RR;bn:00032768n;beliefs;1
2018-RR;bn:00033729n;way;1
2018-RR;bn:00033948n;feedback;2
2018-RR;bn:00034369n;fig;4
2018-RR;bn:00035907n;kind;3
2018-RR;bn:00036197n;framework;2
2018-RR;bn:00036821n;gs;13
2018-RR;bn:00036845n;interaction;2
2018-RR;bn:00043358n;health;1
2018-RR;bn:00044017n;hierarchy;1
2018-RR;bn:00044544n;homeostasis;7
2018-RR;bn:00044576n;man;1
2018-RR;bn:00045160n;human process;1
2018-RR;bn:00045632n;theory;4
2018-RR;bn:00045800n;idea;4
2018-RR;bn:00046065n;impact;1
2018-RR;bn:00046516n;individuals;6
2018-RR;bn:00046705n;information;1
2018-RR;bn:00047009n;integer;1
2018-RR;bn:00047021n;reason;2
2018-RR;bn:00047114n;version;3
2018-RR;bn:00048488n;judges;1
2018-RR;bn:00050563n;proceedings;10
2018-RR;bn:00050969n;toolbox;1
2018-RR;bn:00051108n;light;1
2018-RR;bn:00051845n;logic;4
2018-RR;bn:00053116n;management;8
2018-RR;bn:00054380n;mindset;3
2018-RR;bn:00055452n;modeler;1
2018-RR;bn:00056037n;motivation;3
2018-RR;bn:00057017n;environment;6
2018-RR;bn:00057193n;negative feedback;1
2018-RR;bn:00057992n;wiener;2
2018-RR;bn:00058285n;number;2
2018-RR;bn:00059480n;organizations;3
2018-RR;bn:00059523n;original ideas;1
2018-RR;bn:00059586n;orthogonality;1
2018-RR;bn:00060466n;research papers;1
2018-RR;bn:00060798n;participant;9
2018-RR;bn:00061500n;perception;2
2018-RR;bn:00062796n;provision;1
2018-RR;bn:00064594n;production;2
2018-RR;bn:00064601n;professor;7
2018-RR;bn:00066414n;reality;10
2018-RR;bn:00067030n;relevance;1
2018-RR;bn:00067280n;research;6
2018-RR;bn:00068051n;team;4
2018-RR;bn:00068799n;safety;2
2018-RR;bn:00069579n;strategy;3
2018-RR;bn:00070697n;set;3
2018-RR;bn:00072539n;social system;2
2018-RR;bn:00072542n;social process;1
2018-RR;bn:00073699n;team;1
2018-RR;bn:00074633n;stress;3
2018-RR;bn:00075812n;table;3
2018-RR;bn:00077270n;time;4
2018-RR;bn:00077585n;tool;3
2018-RR;bn:00081578n;workflow;5
2018-RR;bn:00082215v;adapted;2
2018-RR;bn:00082226v;achieve;6
2018-RR;bn:00082285v;act;3
2018-RR;bn:00082306v;triggering;17
2018-RR;bn:00082317v;add;1
2018-RR;bn:00082426v;impact;1
2018-RR;bn:00082553v;changing;3
2018-RR;bn:00082554v;vary;1
2018-RR;bn:00082573v;improve;1
2018-RR;bn:00082665v;expected;1
2018-RR;bn:00082668v;predict;1
2018-RR;bn:00082741v;approve;1
2018-RR;bn:00082757v;originate;1
2018-RR;bn:00082868v;linked;1
2018-RR;bn:00082924v;inspect;1
2018-RR;bn:00083184v;existing;2
2018-RR;bn:00083240v;related;1
2018-RR;bn:00083370v;regarding;1
2018-RR;bn:00084526v;like;1
2018-RR;bn:00084595v;implemented;3
2018-RR;bn:00084726v;focus;2
2018-RR;bn:00084931v;selected;2
2018-RR;bn:00085251v;codify;1
2018-RR;bn:00085337v;occur;4
2018-RR;bn:00085509v;hidden;2
2018-RR;bn:00085706v;synchronize;1
2018-RR;bn:00085805v;simulate;1
2018-RR;bn:00085837v;corresponding;2
2018-RR;bn:00086370v;decide;5
2018-RR;bn:00086611v;depicted;1
2018-RR;bn:00086682v;desired;3
2018-RR;bn:00086707v;detailed;1
2018-RR;bn:00086833v;elaborate;2
2018-RR;bn:00086931v;discuss;1
2018-RR;bn:00087555v;embedded;1
2018-RR;bn:00087576v;hiring;1
2018-RR;bn:00087711v;equipped;1
2018-RR;bn:00087763v;evaluate;1
2018-RR;bn:00087826v;illustrate;1
2018-RR;bn:00087844v;existing;1
2018-RR;bn:00087881v;explored;1
2018-RR;bn:00088092v;resubmit;1
2018-RR;bn:00088427v;traced;1
2018-RR;bn:00089808v;interact;3
2018-RR;bn:00090787v;mimic;2
2018-RR;bn:00090876v;modeling;4
2018-RR;bn:00091028v;needs;2
2018-RR;bn:00092421v;react;1
2018-RR;bn:00094491v;structured;1
2018-RR;bn:00094914v;think about;1
2018-RR;bn:00096228a;academic;1
2018-RR;bn:00098282a;better;1
2018-RR;bn:00099598a;main;1
2018-RR;bn:00099916a;concurrent;2
2018-RR;bn:00100091a;common;2
2018-RR;bn:00100148a;complex;2
2018-RR;bn:00100155a;composite;1
2018-RR;bn:00100206a;concrete;1
2018-RR;bn:00101176a;explicit;1
2018-RR;bn:00101268a;detailed;1
2018-RR;bn:00101596a;distant;1
2018-RR;bn:00101656a;doctoral;7
2018-RR;bn:00102521a;executable;2
2018-RR;bn:00102624a;external;2
2018-RR;bn:00104156a;hierarchical;3
2018-RR;bn:00104268a;homeostatic;2
2018-RR;bn:00104386a;human;3
2018-RR;bn:00104675a;implicit;1
2018-RR;bn:00107028a;multiple;4
2018-RR;bn:00107594a;prescriptive;1
2018-RR;bn:00107970a;organizational;1
2018-RR;bn:00108829a;possible;3
2018-RR;bn:00109068a;professional;2
2018-RR;bn:00110842a;social;2
2018-RR;bn:00111369a;subject;2
2018-RR;bn:00111698a;teleological;2
2018-RR;bn:00113503a;variable;2
2018-RR;bn:00207550n;research group;3
2018-RR;bn:00212740n;state machine;6
2018-RR;bn:00285559n;business process modeling;5
2018-RR;bn:00328261n;appreciative system;27
2018-RR;bn:00465988n;odel;1
2018-RR;bn:00537886n;decision modeled;1
2018-RR;bn:00726152n;paper modeling;1
2018-RR;bn:00800748n;kowalski;1
2018-RR;bn:00892979n;composite state;1
2018-RR;bn:00912901n;process modeling;14
2018-RR;bn:00964536n;substates;2
2018-RR;bn:01128895n;statecharts;46
2018-RR;bn:01190125n;scenario;6
2018-RR;bn:01305513n;process manager;6
2018-RR;bn:01488215n;business motivation model;2
2018-RR;bn:01510781n;management systems;3
2018-RR;bn:01561480n;modeling and simulation;1
2018-RR;bn:01598370n;business process management;3
2018-RR;bn:01599136n;goal seeking;1
2018-RR;bn:01904722n;stress management;1
2018-RR;bn:01944346n;system model;7
2018-RR;bn:02220665n;application state;1
2018-RR;bn:02228655n;safety critical;2
2018-RR;bn:02331466n;rosenblueth;2
2018-RR;bn:02370529n;bpmn;1
2018-RR;bn:02387665n;collaboration;1
2018-RR;bn:02405372n;sct;2
2018-RR;bn:02410789n;process design;2
2018-RR;bn:02622224n;vickers;1
2018-RR;bn:02631373n;objectif;1
2018-RR;bn:02788029n;business process;15
2018-RR;bn:02884909n;personal experience;1
2018-RR;bn:02988172n;habilitation;1
2018-RR;bn:03086464n;emergence;1
2018-RR;bn:03098987n;engineers;1
2018-RR;bn:03120638n;transition systems;2
2018-RR;bn:03146602n;conflict resolution;1
2018-RR;bn:03155334n;system design;1
2018-RR;bn:03204556n;research subject;3
2018-RR;bn:03340079n;conflict resolution strategy;1
2018-RR;bn:03348716n;state transition;2
2018-RR;bn:03476145n;stpis;2
2018-RR;bn:03558977n;process specification;1
2018-RR;bn:03883152n;stakeholders;1
2018-RR;bn:14864558n;hsm;1
2018-RR;bn:15125301n;system;48
2018-RR;bn:15260210n;doctoral school;6
2018-RR;bn:15451416n;yakindu statechart tools;1
2018-RR;bn:15688302n;human errors;1
2018-RR;bn:16319745n;n2;1
2019-BRLG;bn:00000111n;iv;2
2019-BRLG;bn:00000288n;deviation;1
2019-BRLG;bn:00000318n;ability;1
2019-BRLG;bn:00000489n;outline;1
2019-BRLG;bn:00000665n;access;1
2019-BRLG;bn:00000870n;success;1
2019-BRLG;bn:00001077n;act;2
2019-BRLG;bn:00001250n;smith;2
2019-BRLG;bn:00001296n;addition;2
2019-BRLG;bn:00001967n;agenda;12
2019-BRLG;bn:00002150n;artificial intelligence;3
2019-BRLG;bn:00002355n;al;24
2019-BRLG;bn:00003125n;modification;1
2019-BRLG;bn:00003341n;states;1
2019-BRLG;bn:00005095n;application;2
2019-BRLG;bn:00005105n;technology;1
2019-BRLG;bn:00005137n;apprenticeship;1
2019-BRLG;bn:00005435n;designer;1
2019-BRLG;bn:00005927n;art;1
2019-BRLG;bn:00007287n;authors;14
2019-BRLG;bn:00007366n;automation;7
2019-BRLG;bn:00007498n;awareness;1
2019-BRLG;bn:00007985n;study;8
2019-BRLG;bn:00008794n;infrastructure;2
2019-BRLG;bn:00009631n;founder;1
2019-BRLG;bn:00009657n;behavior;5
2019-BRLG;bn:00014137n;business;40
2019-BRLG;bn:00014145n;business activities;1
2019-BRLG;bn:00014732n;standardization;4
2019-BRLG;bn:00016286n;performance;1
2019-BRLG;bn:00016287n;implementation;1
2019-BRLG;bn:00017124n;core;1
2019-BRLG;bn:00017766n;enactment;1
2019-BRLG;bn:00017984n;verification;1
2019-BRLG;bn:00019763n;customer;2
2019-BRLG;bn:00020452n;process;158
2019-BRLG;bn:00021221n;communication;5
2019-BRLG;bn:00021248n;community;7
2019-BRLG;bn:00021286n;company;7
2019-BRLG;bn:00021344n;semantic analysis;1
2019-BRLG;bn:00021383n;complexity;2
2019-BRLG;bn:00021475n;file;1
2019-BRLG;bn:00021496n;simulation;1
2019-BRLG;bn:00021497n;software;1
2019-BRLG;bn:00021547n;concept;11
2019-BRLG;bn:00021551n;innovation;5
2019-BRLG;bn:00021917n;connectivity;1
2019-BRLG;bn:00021961n;results;6
2019-BRLG;bn:00022168n;context;22
2019-BRLG;bn:00022452n;cooperation;1
2019-BRLG;bn:00023134n;guidance;1
2019-BRLG;bn:00023236n;state;4
2019-BRLG;bn:00023659n;creativity;10
2019-BRLG;bn:00023853n;criteria;6
2019-BRLG;bn:00023949n;hybrid;1
2019-BRLG;bn:00025325n;pattern mining;1
2019-BRLG;bn:00025331n;information systems;2
2019-BRLG;bn:00025333n;database;1
2019-BRLG;bn:00025693n;decision making;4
2019-BRLG;bn:00025928n;definition;5
2019-BRLG;bn:00026251n;extension;1
2019-BRLG;bn:00026535n;design process;1
2019-BRLG;bn:00026980n;education;1
2019-BRLG;bn:00027617n;dos;1
2019-BRLG;bn:00027749n;proximity;1
2019-BRLG;bn:00028015n;papers;5
2019-BRLG;bn:00028142n;domain;2
2019-BRLG;bn:00029239n;responsibilities;2
2019-BRLG;bn:00029678n;economy;1
2019-BRLG;bn:00030721n;goal;26
2019-BRLG;bn:00031027n;entities;2
2019-BRLG;bn:00031337n;equivalent;1
2019-BRLG;bn:00032060n;evolution;1
2019-BRLG;bn:00032100n;example;23
2019-BRLG;bn:00032172n;execution context;4
2019-BRLG;bn:00032306n;experience;4
2019-BRLG;bn:00032322n;expert;2
2019-BRLG;bn:00033729n;way;1
2019-BRLG;bn:00034797n;first step;1
2019-BRLG;bn:00035650n;food;1
2019-BRLG;bn:00035907n;kind;1
2019-BRLG;bn:00036821n;gs;2
2019-BRLG;bn:00037279n;gap;4
2019-BRLG;bn:00041942n;group;7
2019-BRLG;bn:00045161n;relationships;1
2019-BRLG;bn:00045632n;theory;7
2019-BRLG;bn:00045800n;idea;10
2019-BRLG;bn:00046137n;importer;1
2019-BRLG;bn:00046516n;individuals;1
2019-BRLG;bn:00046576n;industry;1
2019-BRLG;bn:00046665n;space;1
2019-BRLG;bn:00046704n;documentation;2
2019-BRLG;bn:00046705n;information;17
2019-BRLG;bn:00047025n;intelligence;4
2019-BRLG;bn:00047072n;interdependencies;1
2019-BRLG;bn:00047734n;control flow;1
2019-BRLG;bn:00047795n;workers;36
2019-BRLG;bn:00048242n;problem;1
2019-BRLG;bn:00049573n;project;20
2019-BRLG;bn:00049910n;language;8
2019-BRLG;bn:00049911n;speech;3
2019-BRLG;bn:00050161n;latin;1
2019-BRLG;bn:00050272n;similarity;1
2019-BRLG;bn:00050580n;readability;1
2019-BRLG;bn:00050954n;freedom;1
2019-BRLG;bn:00051251n;restriction;2
2019-BRLG;bn:00051253n;limitation;1
2019-BRLG;bn:00051395n;linguistics;1
2019-BRLG;bn:00051538n;literature;12
2019-BRLG;bn:00051830n;log;1
2019-BRLG;bn:00051845n;logic;1
2019-BRLG;bn:00053116n;management;55
2019-BRLG;bn:00053823n;change;2
2019-BRLG;bn:00054018n;step;2
2019-BRLG;bn:00054416n;product;1
2019-BRLG;bn:00054633n;methodology;2
2019-BRLG;bn:00056037n;motivation;1
2019-BRLG;bn:00057017n;environment;8
2019-BRLG;bn:00057551n;article;1
2019-BRLG;bn:00058218n;presents;1
2019-BRLG;bn:00058285n;number;1
2019-BRLG;bn:00059033n;ontology;1
2019-BRLG;bn:00059034n;ontology;10
2019-BRLG;bn:00059138n;management science;1
2019-BRLG;bn:00059480n;organizations;13
2019-BRLG;bn:00059523n;original ideas;1
2019-BRLG;bn:00059928n;overview;1
2019-BRLG;bn:00060099n;bpm;24
2019-BRLG;bn:00060547n;paradox;1
2019-BRLG;bn:00061450n;people;6
2019-BRLG;bn:00061898n;phase;13
2019-BRLG;bn:00062759n;plan;1
2019-BRLG;bn:00062900n;platform;2
2019-BRLG;bn:00063994n;practitioners;3
2019-BRLG;bn:00064421n;wordnet;1
2019-BRLG;bn:00064528n;problem solving;1
2019-BRLG;bn:00064594n;production;1
2019-BRLG;bn:00065026n;psychology;1
2019-BRLG;bn:00067180n;response;1
2019-BRLG;bn:00067280n;research;17
2019-BRLG;bn:00068562n;run time;13
2019-BRLG;bn:00069579n;strategy;1
2019-BRLG;bn:00069670n;science;2
2019-BRLG;bn:00070404n;semantics;1
2019-BRLG;bn:00070574n;sequence;2
2019-BRLG;bn:00070651n;service;3
2019-BRLG;bn:00070697n;set;3
2019-BRLG;bn:00073217n;specification;2
2019-BRLG;bn:00073248n;speech act;2
2019-BRLG;bn:00073699n;team;2
2019-BRLG;bn:00074221n;stereotypes;1
2019-BRLG;bn:00075142n;summary;1
2019-BRLG;bn:00075812n;table;1
2019-BRLG;bn:00076341n;technique;2
2019-BRLG;bn:00076732n;text;5
2019-BRLG;bn:00077270n;time;26
2019-BRLG;bn:00077289n;time limits;1
2019-BRLG;bn:00077462n;today;2
2019-BRLG;bn:00077585n;tool;7
2019-BRLG;bn:00077963n;transcription;1
2019-BRLG;bn:00078272n;trier;1
2019-BRLG;bn:00079511n;value;1
2019-BRLG;bn:00081570n;workplace;1
2019-BRLG;bn:00081578n;workflow;24
2019-BRLG;bn:00082215v;adapted;4
2019-BRLG;bn:00082226v;achieve;11
2019-BRLG;bn:00082313v;motivating;1
2019-BRLG;bn:00082317v;add;1
2019-BRLG;bn:00082339v;handle;1
2019-BRLG;bn:00082379v;adopted;2
2019-BRLG;bn:00082397v;promoting;1
2019-BRLG;bn:00082412v;mentioned;1
2019-BRLG;bn:00082486v;proposed;4
2019-BRLG;bn:00082542v;allows;1
2019-BRLG;bn:00082553v;changing;2
2019-BRLG;bn:00082573v;improve;2
2019-BRLG;bn:00082596v;analyze;1
2019-BRLG;bn:00082718v;shared;2
2019-BRLG;bn:00082822v;involved;1
2019-BRLG;bn:00082844v;attempts;1
2019-BRLG;bn:00082868v;linked;1
2019-BRLG;bn:00083095v;rely;2
2019-BRLG;bn:00083184v;existing;5
2019-BRLG;bn:00083240v;related;4
2019-BRLG;bn:00083370v;regarding;1
2019-BRLG;bn:00083451v;depending;4
2019-BRLG;bn:00084373v;computing;1
2019-BRLG;bn:00084595v;implemented;2
2019-BRLG;bn:00084726v;focus;1
2019-BRLG;bn:00084758v;challenging;2
2019-BRLG;bn:00084850v;hold in;1
2019-BRLG;bn:00084931v;selected;5
2019-BRLG;bn:00085450v;compared;1
2019-BRLG;bn:00085475v;finished;1
2019-BRLG;bn:00085491v;composed;1
2019-BRLG;bn:00085509v;hidden;1
2019-BRLG;bn:00085745v;manipulates;3
2019-BRLG;bn:00085840v;validate;1
2019-BRLG;bn:00086137v;reminded;1
2019-BRLG;bn:00086370v;decide;2
2019-BRLG;bn:00086380v;declare;1
2019-BRLG;bn:00086430v;derive;4
2019-BRLG;bn:00086435v;taken for;1
2019-BRLG;bn:00086465v;defined;2
2019-BRLG;bn:00086931v;discuss;10
2019-BRLG;bn:00087107v;performed;3
2019-BRLG;bn:00087138v;document;2
2019-BRLG;bn:00087550v;enter;1
2019-BRLG;bn:00087587v;enabling;3
2019-BRLG;bn:00087783v;evolves;1
2019-BRLG;bn:00087826v;illustrate;1
2019-BRLG;bn:00087881v;explored;1
2019-BRLG;bn:00087913v;extend;1
2019-BRLG;bn:00088159v;struggle;1
2019-BRLG;bn:00088693v;gathered;5
2019-BRLG;bn:00089070v;grounded;1
2019-BRLG;bn:00089690v;induced;1
2019-BRLG;bn:00090161v;missing;2
2019-BRLG;bn:00090590v;make it;2
2019-BRLG;bn:00090876v;modeling;3
2019-BRLG;bn:00090897v;monitoring;3
2019-BRLG;bn:00091028v;needs;4
2019-BRLG;bn:00091168v;open;1
2019-BRLG;bn:00091185v;optimize;3
2019-BRLG;bn:00091200v;oriented;5
2019-BRLG;bn:00091458v;spends;1
2019-BRLG;bn:00092757v;remains;3
2019-BRLG;bn:00093281v;save;1
2019-BRLG;bn:00093287v;states;2
2019-BRLG;bn:00093301v;scaling;1
2019-BRLG;bn:00094292v;standardize;1
2019-BRLG;bn:00094491v;structured;4
2019-BRLG;bn:00094914v;think about;1
2019-BRLG;bn:00095091v;transform;2
2019-BRLG;bn:00096293a;accurate;4
2019-BRLG;bn:00097846a;available;1
2019-BRLG;bn:00098274a;best;2
2019-BRLG;bn:00098282a;better;1
